"ond_id","ond_tekst_filmtitel","org_naam_aanvrager","org_naam_fabriek","ond_tekst_lengte_meters","ond_tekst_smalfilm","ond_tekst_categorie","ond_datum_keuring","ond_tekst_weeklijstnummer","ond_tekst_oordeel","ond_tekst_coupures","ond_datum_herkeuring","ond_tekst_herkeuring_weeklijstnummer","ond_tekst_herkeuring_oordeel","ond_tekst_herkeuring_coupures","vwz_url_cinemacontext","vwz_archivelink","ond_UUID"
"46478","""""Don Camillo contra Peppone; Grande bagarre de Don Camillo, La; Don Camillo e l'onorevole Peppone (1955)""""","Nederland NV (Amsterdam)",,"2767 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017283","NL-HaNA/2.04.60/1058///Dossier Y0056/","0d4cbf62-7cc1-102d-a57f-005056a23d00"
"46479","""""Drie mannen in de sneeuw; Drei Männer im Schnee""""","Filmex NV (Amsterdam)",,"2546 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF010387","NL-HaNA/2.04.60/1059///Dossier Y0068/","0d4cc39a-7cc1-102d-a57f-005056a23d00"
"46480","Zo vol als een ei... zo vlak als een spiegel","Technische Filmdienst (Den Haag)",,"163 meter","nee","nonfictie","1956-01-07","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF024983","NL-HaNA/2.04.60/1059///Dossier Y0074/","0d4cc80e-7cc1-102d-a57f-005056a23d00"
"46481","""""Drift tot wraak, De; Cry vengeance""""","RKO Radio Films NV (Amsterdam)",,"2244 meter","nee","fictie","1956-01-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017034","NL-HaNA/2.04.60/1059///Dossier Y0083/","0d4ccc50-7cc1-102d-a57f-005056a23d00"
"46482","""""Politie volgt het spoor, De; Quai des Orfèvres""""","Nova Film (Amsterdam)",,"2930 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF015516","NL-HaNA/2.04.60/1059///Dossier Y0085/","0d4cd09c-7cc1-102d-a57f-005056a23d00"
"46483","""""Laatste gevecht, Het; Sitting Bull""""","Nova Film (Amsterdam)",,"2858 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017187","NL-HaNA/2.04.60/1059///Dossier Y0087/","0d4cd966-7cc1-102d-a57f-005056a23d00"
"46484","Pete Kelly's blues","Warner Bros. Nederland NV (Amsterdam)",,"2651 meter","nee","fictie","1956-01-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017410","NL-HaNA/2.04.60/1059///Dossier Y0088/","0d4cdda8-7cc1-102d-a57f-005056a23d00"
"46485","Zwei blaue Augen","Rank Film (Amsterdam)",,"2663 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017500","NL-HaNA/2.04.60/1059///Dossier Y0090/","0d4ce1f4-7cc1-102d-a57f-005056a23d00"
"46486","""""Goedemorgen, juffrouw Duif; Good morning, miss Dove""""","Netherlands Fox Film Corp. NV (Amsterdam)",,"2863 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017316","NL-HaNA/2.04.60/1059///Dossier Y0091/","0d4ce640-7cc1-102d-a57f-005056a23d00"
"46487","""""Rommel, de woestijnvos; Rommel, the desert fox""""","Netherlands Fox Film Corp. NV (Amsterdam)",,"2415 meter","nee","fictie","1956-01-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021016","NL-HaNA/2.04.60/1059///Dossier Y0093/","0d4cea8c-7cc1-102d-a57f-005056a23d00"
"46488","""""Spion voor de onderwereld; Illegal""""","Warner Bros. Nederland NV (Amsterdam)",,"2404 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017334","NL-HaNA/2.04.60/1059///Dossier Y0095/","0d4ceed8-7cc1-102d-a57f-005056a23d00"
"46489","""""Onstuimige jeugd; Lodernder Sommer; Ohnivé léto (1939)""""","AFEX (Amsterdam)",,"2426 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF004818","NL-HaNA/2.04.60/1059///Dossier Y0099/","0d4cf32e-7cc1-102d-a57f-005056a23d00"
"46490","""""Mensen van het variété; Menschen vom Variété""""","AFEX (Amsterdam)",,"2380 meter","nee","fictie","1956-02-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF000149","NL-HaNA/2.04.60/1059///Dossier Y0100/","0d4cf784-7cc1-102d-a57f-005056a23d00"
"46491","Goed en snel machinaal melken","Ministerie van Landbouw (Den Haag)",,"140 meter","ja","fictie","1956-09-22","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012606","NL-HaNA/2.04.60/1059///Dossier Y0101/","0d4cfbd0-7cc1-102d-a57f-005056a23d00"
"46492","""""Duivels spel; Rawhide yars, The""""","Universal International Films Nederland NV (Amsterdam)",,"2321 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021017","NL-HaNA/2.04.60/1059///Dossier Y0102/","0d4d0012-7cc1-102d-a57f-005056a23d00"
"46493","""""Parel van de Stille Zuidzee, De; Pearl of the South Pacific""""","RKO Radio Films NV (Amsterdam)",,"2314 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017408","NL-HaNA/2.04.60/1059///Dossier Y0104/","0d4d0468-7cc1-102d-a57f-005056a23d00"
"46494","Afscheid van een Rotterdamse wethouder","Polygoon Filmfabriek NV (Haarlem)",,"92 meter","nee","nonfictie","1956-01-01","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF025074","NL-HaNA/2.04.60/1059///Dossier Y0106/","0d4d08be-7cc1-102d-a57f-005056a23d00"
"46495","""""Ik was een lelijk meisje; Ich war ein hässliches Mädchen""""","Filmex NV (Amsterdam)",,"2650 meter","nee","fictie","1956-01-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021018","NL-HaNA/2.04.60/1059///Dossier Y0107/","0d4d0d14-7cc1-102d-a57f-005056a23d00"
"46496","Wonderlijke winkel, De","Lissone-Lindeman (Den Haag)",,"352 meter","ja","nonfictie","1956-01-07","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014784","NL-HaNA/2.04.60/1059///Dossier Y0110/","0d4d1174-7cc1-102d-a57f-005056a23d00"
"46497","Douce France, La","Lissone-Lindeman (Den Haag)",,"245 meter","ja","fictie","1956-01-07","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012560","NL-HaNA/2.04.60/1059///Dossier Y0111/","0d4d15fc-7cc1-102d-a57f-005056a23d00"
"46498","Bergland - Express","Lissone-Lindeman (Den Haag)",,"189 meter","ja","fictie","1956-01-07","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012286","NL-HaNA/2.04.60/1059///Dossier Y0112/","0d4d1a48-7cc1-102d-a57f-005056a23d00"
"46499","Met Wessanen door de varkenswereld","Wessanen (Wormerveer)",,"508 meter","ja","fictie","1956-01-07","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013421","NL-HaNA/2.04.60/1059///Dossier Y0113/","0d4d1eb2-7cc1-102d-a57f-005056a23d00"
"46500","Met Wessanen door kippenland","Wessanen (Wormerveer)",,"475 meter","ja","nonfictie","1956-01-07","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013423","NL-HaNA/2.04.60/1059///Dossier Y0114/","0d4d2362-7cc1-102d-a57f-005056a23d00"
"46501","En de zee was niet meer....","Rijks Voorlichtings Dienst (Den Haag)",,"659 meter","nee","nonfictie","1956-01-10","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF022043","NL-HaNA/2.04.60/1059///Dossier Y0115/","0d4d27d6-7cc1-102d-a57f-005056a23d00"
"46502","Idyllisch bergland binnen ieders bereik (3 delen)","Cebuto Reisbureau (Amsterdam)",,"300 meter","ja","nonfictie","1956-02-23","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013059","NL-HaNA/2.04.60/1059///Dossier Y0122/","0d4d2c40-7cc1-102d-a57f-005056a23d00"
"46503","Kärnten","Cebuto Reisbureau (Amsterdam)",,"150 meter","ja","nonfictie","1956-01-01","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013264","NL-HaNA/2.04.60/1059///Dossier Y0123/","0d4d30a0-7cc1-102d-a57f-005056a23d00"
"46504","Enkele korte reisflitsen","Cebuto Reisbureau (Amsterdam)",,"60 meter","ja","fictie","1956-02-23","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012653","NL-HaNA/2.04.60/1059///Dossier Y0124/","0d4d350a-7cc1-102d-a57f-005056a23d00"
"46505","""""Regen kwam, De; Rains of Ranchipur, The""""","Netherlands Fox Film Corp. NV (Amsterdam)",,"2997 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017426","NL-HaNA/2.04.60/1059///Dossier Y0125/","0d4d3988-7cc1-102d-a57f-005056a23d00"
"46506","""""Bataljon der gedoemden, Het; Desert; Desert Sands (1955)""""","Nova Film (Amsterdam)",,"2399 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017280","NL-HaNA/2.04.60/1059///Dossier Y0130/","0d4d3dfc-7cc1-102d-a57f-005056a23d00"
"46507","""""Cast a dark shadow; Vrouwen in de val""""","Nova Film (Amsterdam)",,"2257 meter","nee","fictie","1956-01-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017807","NL-HaNA/2.04.60/1059///Dossier Y0131/","0d4d4270-7cc1-102d-a57f-005056a23d00"
"46508","""""Top gun; Met stalen vuist""""","Nova Film (Amsterdam)",,"2030 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017481","NL-HaNA/2.04.60/1060///Dossier Y0132/","0d4d46e4-7cc1-102d-a57f-005056a23d00"
"46509","""""Je suis un sentimental; Moord op de voorpagina""""","Nederland NV (Amsterdam)",,"2662 meter","nee","fictie","1956-01-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017341","NL-HaNA/2.04.60/1060///Dossier Y0133/","0d4d4b58-7cc1-102d-a57f-005056a23d00"
"46510","""""Betoverende eiland, Het; Immer wieder Glück""""","Contact Film",,"976 meter","nee","fictie","1956-01-19","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021068","NL-HaNA/2.04.60/1060///Dossier Y0134/","0d4d4fe0-7cc1-102d-a57f-005056a23d00"
"46511","Ave Maria (1953)","Melior Films (Den Haag)",,"2599 meter","nee","fictie","1956-01-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021019","NL-HaNA/2.04.60/1060///Dossier Y0136/","0d4d545e-7cc1-102d-a57f-005056a23d00"
"46512","Nieuw-Guinea Kroniek No. 4",,,"297 meter","nee",,"1956-01-18","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030132","NL-HaNA/2.04.60/1060///Dossier Y0144/","0d4d58e6-7cc1-102d-a57f-005056a23d00"
"46513","Ook wij gaan uit... en doen gewoon","Nederlandse Vereniging van Suikerzieken",,"220 meter","ja","fictie","1956-01-14","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013702","NL-HaNA/2.04.60/1060///Dossier Y0149/","0d4d5eea-7cc1-102d-a57f-005056a23d00"
"46514","Wintervakantie in Zwitserland",,,"360 meter","ja","fictie","1956-01-14","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014774","NL-HaNA/2.04.60/1060///Dossier Y0150/","0d4d6750-7cc1-102d-a57f-005056a23d00"
"46515","Oostenrijk",,,"900 meter","ja","fictie","1956-01-01","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013705","NL-HaNA/2.04.60/1060///Dossier Y0152/","0d4d6be2-7cc1-102d-a57f-005056a23d00"
"46516","Bestemming Engeland","Nederlandse Spoorwegen (Utrecht)",,"150 meter","ja","nonfictie","1956-01-14","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012290","NL-HaNA/2.04.60/1060///Dossier Y0153/","0d4d70c4-7cc1-102d-a57f-005056a23d00"
"46517","Met de Berglandexpres naar Oostenrijk","Nederlandse Spoorwegen (Utrecht)",,"150 meter","ja","nonfictie","1956-01-14","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013393","NL-HaNA/2.04.60/1060///Dossier Y0154/","0d4d7560-7cc1-102d-a57f-005056a23d00"
"46518","Retour Parijs","Nederlandse Spoorwegen (Utrecht)",,"120 meter","ja","nonfictie","1956-01-14","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013982","NL-HaNA/2.04.60/1060///Dossier Y0156/","0d4d79f2-7cc1-102d-a57f-005056a23d00"
"46519","Goede besluit, Het","Nederlandse Spoorwegen (Utrecht)",,"120 meter","ja","nonfictie","1956-01-14","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012610","NL-HaNA/2.04.60/1060///Dossier Y0157/","0d4d7e8e-7cc1-102d-a57f-005056a23d00"
"46520","Iberisch Schiereiland, Het","Nederlandse Reis Vereniging NRV (Den Haag)",,"1020 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021021","NL-HaNA/2.04.60/1060///Dossier Y0159/","0d4d832a-7cc1-102d-a57f-005056a23d00"
"46521","""""Meisje met het witte haar, Het; Bai Mao Nu (1950); White-Haired Girl, The (1950)""""","Actueel Film NV",,"2603 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021020","NL-HaNA/2.04.60/1060///Dossier Y0160/","0d4d87c6-7cc1-102d-a57f-005056a23d00"
"46522","Benny Goodman story, The","Universal International Films Nederland NV (Amsterdam)",,"3188 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017250","NL-HaNA/2.04.60/1060///Dossier Y0163/","0d4d8c6c-7cc1-102d-a57f-005056a23d00"
"46523","Casta Diva","Standaard Films NV",,"2687 meter","nee","fictie","1956-01-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017024","NL-HaNA/2.04.60/1060///Dossier Y0164/","0d4d9112-7cc1-102d-a57f-005056a23d00"
"46524","Sleutels","Samson Reclame Bureau (Rotterdam)",,"29 meter","nee","nonfictie","1956-01-16","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF026936","NL-HaNA/2.04.60/1060///Dossier Y0169/","0d4d95b8-7cc1-102d-a57f-005056a23d00"
"46525","Assepoesters geheim","Zeepfabriek De Fenix (Zwolle)",,"29 meter","ja","nonfictie","1956-01-17","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012210","NL-HaNA/2.04.60/1060///Dossier Y0172/","0d4d9a54-7cc1-102d-a57f-005056a23d00"
"46526","Je kunt toch wat meemaken","Zeepfabriek De Fenix (Zwolle)",,"220 meter","ja","nonfictie","1956-01-17","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013157","NL-HaNA/2.04.60/1060///Dossier Y0173/","0d4d9f04-7cc1-102d-a57f-005056a23d00"
"46527","""""Djenghis Khan, de veroveraar; Conqueror, The""""","RKO Radio Films NV (Amsterdam)",,"3033 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017551","NL-HaNA/2.04.60/1060///Dossier Y0176/","0d4da3aa-7cc1-102d-a57f-005056a23d00"
"46528","""""Dokken van New Orleans, De; New Orleans uncensored""""","Columbia International Films NV (Amsterdam)",,"2048 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017397","NL-HaNA/2.04.60/1060///Dossier Y0195/","0d4da850-7cc1-102d-a57f-005056a23d00"
"46529","Menselijke begeerte (voorfilm)","Europa Film NV (Den Haag)",,"90 meter","nee","fictie","1956-01-20","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017091","NL-HaNA/2.04.60/1060///Dossier Y0196/","0d4dad0a-7cc1-102d-a57f-005056a23d00"
"46530","""""Ik stierf duizend doden; I died a thousand times""""","Warner Bros. Nederland NV (Amsterdam)",,"2990 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017331","NL-HaNA/2.04.60/1060///Dossier Y0197/","0d4db200-7cc1-102d-a57f-005056a23d00"
"46531","""""Jammer dat ze 'n canaille is; Peccato che sia una canaglia (1955)""""","Standaard Films NV",,"2597 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017409","NL-HaNA/2.04.60/1060///Dossier Y0210/","0d4db6c4-7cc1-102d-a57f-005056a23d00"
"46532","""""Beproeving van de nacht; Missionnaire, Un""""","Paters van de Heilige Geest",,"2692 meter","nee","fictie","1956-02-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021288","NL-HaNA/2.04.60/1060///Dossier Y0212/","0d4dbb6a-7cc1-102d-a57f-005056a23d00"
"46533","""""Luit droeg een rokje, De; Lieutenant wore skirts, The""""","Netherlands Fox Film Corp. NV (Amsterdam)",,"2672 meter","nee","fictie","1956-02-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017642","NL-HaNA/2.04.60/1060///Dossier Y0213/","0d4dc056-7cc1-102d-a57f-005056a23d00"
"46534","""""Storm over the Nile; Storm over de Nijl""""","Nederland NV (Amsterdam)",,"2954 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017263","NL-HaNA/2.04.60/1060///Dossier Y0215/","0d4dc510-7cc1-102d-a57f-005056a23d00"
"46535","Calabrië en Sicilië",,,"937 meter","ja","fictie","1956-01-21","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012424","NL-HaNA/2.04.60/1060///Dossier Y0217/","0d4dc9c0-7cc1-102d-a57f-005056a23d00"
"46536","Hier plaatselijke Telefoondienst Amsterdam","PTT (Den Haag)",,"340 meter","ja","fictie","1956-01-25","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012946","NL-HaNA/2.04.60/1060///Dossier Y0218/","0d4dce7a-7cc1-102d-a57f-005056a23d00"
"46537","Simon and Laura","Rank Film (Amsterdam)",,"2479 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017447","NL-HaNA/2.04.60/1060///Dossier Y0219/","0d4dd334-7cc1-102d-a57f-005056a23d00"
"46538","""""Ontmaskering der veedieven, De; Heart of the golden west""""","Centrafilm (Dordrecht)",,"1777 meter","nee","fictie","1956-02-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021274","NL-HaNA/2.04.60/1060///Dossier Y0221/","0d4dd7e4-7cc1-102d-a57f-005056a23d00"
"46539","""""Prairiehyena's; Sunset on the desert""""","Centrafilm (Dordrecht)",,"1692 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021275","NL-HaNA/2.04.60/1060///Dossier Y0222/","0d4ddc8a-7cc1-102d-a57f-005056a23d00"
"46540","""""Duivel van Oklahoma, De; Old Oklahoma plains""""","Centrafilm (Dordrecht)",,"1506 meter","nee","fictie","1956-02-09","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021069","NL-HaNA/2.04.60/1060///Dossier Y0223/","0d4de14e-7cc1-102d-a57f-005056a23d00"
"46541","""""Tien kleine negertjes; Zehn kleine Negerlein""""","Centrafilm (Dordrecht)",,"2051 meter","nee","fictie","1956-02-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF019065","NL-HaNA/2.04.60/1060///Dossier Y0224/","0d4de612-7cc1-102d-a57f-005056a23d00"
"46542","Toen onze Kaart een Kaartje was","Filmex NV (Amsterdam)",,"616 meter","nee","fictie","1956-01-27","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF022044","NL-HaNA/2.04.60/1061///Dossier Y0225/","0d4dead6-7cc1-102d-a57f-005056a23d00"
"46543","Vrij buiten","Corona Film (Amsterdam)",,"400 meter","nee","fictie","1956-01-28","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF022991","NL-HaNA/2.04.60/1061///Dossier Y0230/","0d4defa4-7cc1-102d-a57f-005056a23d00"
"46544","Texas lady","RKO Radio Films NV (Amsterdam)",,"2339 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF022749","NL-HaNA/2.04.60/1061///Dossier Y0238/","0d4df472-7cc1-102d-a57f-005056a23d00"
"46545","""""Gevaarlijke ontmoetingen; Mauvaises rencontres, Les""""","Splendal Film (Den Haag)",,"2269 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017388","NL-HaNA/2.04.60/1061///Dossier Y0252/","0d4df92c-7cc1-102d-a57f-005056a23d00"
"46546","""""Meisje met temperament, Een; Fille épatante, Une""""","Splendal Film (Den Haag)",,"2408 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021276","NL-HaNA/2.04.60/1061///Dossier Y0254/","0d4dfdf0-7cc1-102d-a57f-005056a23d00"
"46547","""""Liefde, die duur betaald wordt; Interdit de séjour""""","Splendal Film (Den Haag)",,"2350 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021277","NL-HaNA/2.04.60/1061///Dossier Y0256/","0d4e02fa-7cc1-102d-a57f-005056a23d00"
"46548","""""Zolang er vrouwen zullen zijn; Gueule d'ange (1955)""""","Splendal Film (Den Haag)",,"2337 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF018852","NL-HaNA/2.04.60/1061///Dossier Y0258/","0d4e07c8-7cc1-102d-a57f-005056a23d00"
"46549","Animal farm","Rank Film (Amsterdam)",,"2031 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017241","NL-HaNA/2.04.60/1061///Dossier Y0261/","0d4e0f3e-7cc1-102d-a57f-005056a23d00"
"46550","""""Dam, De; Meilleure part, La""""","Meteor Film NV (Amsterdam)",,"2636 meter","nee","fictie","1956-03-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017459","NL-HaNA/2.04.60/1061///Dossier Y0270/","0d4e1420-7cc1-102d-a57f-005056a23d00"
"46551","Dossier noir, Le","Meteor Film NV (Amsterdam)",,"3144 meter","nee","fictie","1956-02-01","0","18 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017286","NL-HaNA/2.04.60/1061///Dossier Y0272/","0d4e1902-7cc1-102d-a57f-005056a23d00"
"46552","""""Jongenslyceum; Geliebtes Fräulein Dokter""""","Melior Films (Den Haag)",,"2362 meter","nee","fictie","1956-02-01","0","alle leeftijden",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF021279","NL-HaNA/2.04.60/1061///Dossier Y0275/","0d4e1df8-7cc1-102d-a57f-005056a23d00"
"46553","""""Ontsnapt uit Chiku Shan; Blood Alley""""","Warner Bros. Nederland NV (Amsterdam)",,"2880 meter","nee","fictie","1956-02-01","0","14 jaar",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF017256","NL-HaNA/2.04.60/1061///Dossier Y0279/","0d4e22da-7cc1-102d-a57f-005056a23d00"
"46554","Zwitserland, Centraal en Zuid Italië",,,"850 meter","ja","nonfictie","1956-01-28","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014866","NL-HaNA/2.04.60/1061///Dossier Y0282/","0d4e27c6-7cc1-102d-a57f-005056a23d00"
"46555","Drie minuten","Cefima NV (Amsterdam)",,"98 meter","nee","nonfictie","1956-01-28","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF025345","NL-HaNA/2.04.60/1061///Dossier Y0283/","0d4e2cbc-7cc1-102d-a57f-005056a23d00"
"46556","Als de dag begint","Nederlandse Spoorwegen (Utrecht)",,"250 meter","ja","fictie","1956-01-28","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012149","NL-HaNA/2.04.60/1061///Dossier Y0288/","0d4e319e-7cc1-102d-a57f-005056a23d00"
"46557","Zwarte goud","Nederlandse Spoorwegen (Utrecht)",,"130 meter","ja","fictie","1956-01-28","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014856","NL-HaNA/2.04.60/1061///Dossier Y0289/","0d4e369e-7cc1-102d-a57f-005056a23d00"
"46558","Verloren parapluie","Nederlandse Spoorwegen (Utrecht)",,"120 meter","ja","fictie","1956-01-28","0",,,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014521","NL-HaNA/2.04.60/1061///Dossier Y0290/","0d4e3b94-7cc1-102d-a57f-005056a23d00"
